1180180800000,134,339932.27560725505,110492.44926692916
1180310400000,134,339290.4152491835,110328.68124566595
1180342800000,098,340573.5801333188,110287.85835985464
1180346400000,098,340122.08474560536,110045.46985987961
1180350000000,098,339763.6740058982,110443.00137665473
1180522800000,128,341770.9444251893,110198.97501123387
1180533600000,128,341813.9262550445,109751.9625811295
1180537200000,134,339889.78896507353,110526.24992033007
1180573200000,134,340463.4509918461,110670.80332496786
1180623600000,134,340191.6580331732,110605.05711834162
1180623600000,098,341071.78480976727,110566.20048020469
1180659600000,134,340236.5898441827,110615.55886141268
1180706400000,128,340713.3586476944,112796.66974945326
1180778400000,098,339727.4757657821,112164.09656613381
1180782000000,098,341133.89611777174,111670.94811464478
1180861200000,058,341277.7880584557,110679.84493263952
1180872000000,058,341068.2760675258,110764.12763840158
1180922400000,138,340386.6693646499,112644.34431575495
1180951200000,098,340922.84868463594,111511.44820221147
1180958400000,128,341090.35725323396,110714.04579643907
1180962000000,098,340783.5983325764,111020.09659453858
1180965600000,098,340309.5464949332,111330.43416378129
1180969200000,134,339906.9626042206,110496.0574089981
1181005200000,134,340261.5491870182,110612.11711368381
1181044800000,128,341050.5333687415,110707.25055092497
1181131200000,128,341098.6641960095,110710.33929888505
1181131200000,082,341945.8863549076,109958.62629479254
1181138400000,082,341694.40786746005,110154.62366005797
1181142000000,138,340332.38945798983,112911.40855239339
1181174400000,082,340740.45414037036,110941.81007118511
1181192400000,128,340615.1790034654,109718.85120297212
1181228400000,082,340660.4558892337,111040.88680998933
1181264400000,082,340678.47223390284,110989.25323988548
1181268000000,138,340231.526622788,112823.65658808139
1181311200000,128,340974.1905923889,110695.14265891057
1181365200000,134,341278.0394639711,111712.05015418373
1181401200000,134,340287.2124886016,110624.34855561426
1181469600000,111,342345.6281525979,109441.88317318757
1181487600000,134,340109.9116617086,110597.43368106302
1181520000000,134,340190.1099446087,110605.77330056083
1181563200000,163,341663.3622746994,110382.41354646938
1181574000000,138,340936.9316865073,111986.47638944941
1181577600000,138,340784.6722308463,112951.49529028543
1181606400000,134,341108.58830191626,111281.03090769444
1181610000000,138,340504.32577158976,111516.99671673338
1181610000000,163,342034.6814618272,109869.70565345068
1181613600000,163,341843.0915537247,110172.26396010398
1181649600000,082,340611.4936764952,111175.40720260645
1181653200000,163,341715.1926437259,110346.52339827182
1181696400000,134,340519.1597315258,111481.29079028922
1181696400000,163,341822.15386534634,110342.38116662914
1181739600000,097,340131.0139176884,110624.2177380542
1181743200000,163,341648.9646811004,110361.77409133474
1181746800000,134,340072.8867827907,110597.68824820108
1181779200000,097,340541.23135444446,110673.61127766277
1181779200000,163,341785.2911954459,110331.2290598551
1181800800000,134,341140.166675345,111747.23198984581
1181811600000,097,340549.684996095,110927.03703093063
1181815200000,134,341942.69895599433,111024.7654934854
1181815200000,097,340656.03986948566,110888.80274365397
1181829600000,097,340197.897450719,110653.70401624942
1181865600000,097,340552.5803347123,110673.85346358136
1181869200000,163,340877.26471111574,110245.52133990002
1181876400000,097,340577.44057858107,110911.62019658857
1181908800000,097,339194.2091810294,110135.21442829708
1181912400000,097,339431.26607797144,110374.46002046546
1181919600000,163,341697.82667387347,110354.60593600215
1181973600000,163,340686.9430401605,110060.90797731678
1181977200000,163,340602.41711818206,110361.29974789883
1181984400000,163,340689.5554836944,110670.26279407568
1181988000000,163,341111.1233613684,110676.13843508417
1181991600000,163,341296.7370652391,110584.60828416482
1182049200000,097,340386.6761783473,111348.26871137491
1182052800000,097,340459.72271883633,111180.26201951387
1182070800000,097,340550.24344395427,110887.67204127472
1182088800000,097,340307.96290543565,110678.21632008003
1182092400000,097,340127.3937021326,110639.739345462
1182128400000,097,340629.7680715411,110685.18806547928
1182175200000,097,340304.61949929834,110643.9592972224
1182175200000,163,340784.2867888451,110675.24340016373
1182178800000,163,341309.8421897865,110485.46661532915
1182211200000,082,340803.5851689462,110853.03945474846
1182211200000,097,340247.93609702314,110654.12408597
1182218400000,163,341907.4853264645,110290.36785435183
1182222000000,097,340570.8284171218,110826.43761292072
1182254400000,163,341645.48547028285,111085.84503534198
1182258000000,163,341518.78245205,110948.91395089509
1182261600000,163,341554.1556924023,110765.51704687481
1182261600000,097,340488.44388865796,110667.251264813
1182297600000,097,340576.7388577944,110973.50062527826
1182301200000,163,341772.37671684864,110372.44463807456
1182337200000,134,340175.04429536813,110628.68515775344
1182348000000,082,340676.7470623969,110777.4269046275
1182351600000,082,340665.89954934083,110929.42181589441
1182380400000,138,340468.9016507715,111898.04367304788
1182384000000,138,340598.49730724655,111287.04893477588
1182387600000,082,340687.4907494979,110976.53321418566
1182391200000,082,340755.30593600706,110915.09520926206
1182513600000,097,339677.68488725973,110642.3543305787
1182517200000,097,339501.02710313164,110354.7519927979
1182520800000,082,340649.13170904014,111086.30707259958
1182585600000,097,341025.9394940846,110683.71990735676
1182600000000,082,340736.42981418915,110859.06251327363
1182607200000,082,340703.9580137051,110942.04172728208
1182607200000,097,340109.9527755295,110613.11501687152
1182646800000,097,340439.0813053761,110678.58696983337
1182650400000,097,340577.8971472735,110673.70674805282
1182654000000,097,340694.8913821982,110659.5803718029
1182733200000,082,340693.2919171295,110994.32761153743
1182776400000,082,340645.57628284814,110814.02369101225
1182776400000,097,340330.40395930776,110664.83884614376
1182780000000,082,340600.9986947025,111031.39313352562
1182816000000,138,340523.9741244128,111509.85067769706
1182819600000,082,340692.4521655797,110965.69747253314
1182862800000,128,341028.30196047615,110671.96614773103
1182902400000,138,340496.67779374454,111825.76047443348
1182934800000,080,341555.0191117956,110651.37229233187
1182938400000,117,340871.00729900337,112283.1297613129
1182938400000,080,342191.95694462105,109785.56106518366
1182942000000,128,340901.560996331,110371.19477261978
1182945600000,128,341347.76855161344,110062.37613543915
1183039200000,134,340313.6666484792,110674.55242594285
1183042800000,134,340107.4607699889,110628.57496705002
1183082400000,117,340947.11526915303,111622.55889027551
1183287600000,128,339628.0957356094,110746.15272980512
1183550400000,080,340831.01338506496,110733.50490860187
1183561200000,134,340134.9412739949,110654.09069410077
1183636800000,080,341583.50039075705,110372.10168159642
1183680000000,080,341029.69331537676,110132.88070761372
1183716000000,080,341547.3040433855,110677.95157025156
1183723200000,128,340812.5851728665,110651.69721257135
1183726800000,128,340893.9547915958,110571.98545265854
1183730400000,134,340146.0536798046,110614.94575655457
1183759200000,128,341454.0046419839,112481.85208334135
1183762800000,134,340961.90201359824,110088.65857264608
1183888800000,134,339379.9868924644,110609.83144019132
1183892400000,134,339392.44107017387,110606.91772127982
1183896000000,134,339830.41973063385,110630.2720878162
1183964400000,134,340825.9654544498,110713.73692164401
1184076000000,163,341509.14666335593,110459.33991759576
1184115600000,163,341099.97867597925,110190.58154431407
1184320800000,163,341612.3056294565,109911.30226351239
1184410800000,134,340945.6171609389,110671.88438675349
1184464800000,163,341705.67594783776,110465.31842687257
1184472000000,134,339833.0510659256,110583.90654895984
1184475600000,134,340398.8174398182,110628.78438078864
1184508000000,134,340260.07361459656,110671.03952334136
1184511600000,134,340065.912762686,110610.57852078025
1184547600000,134,340571.18759068556,110656.8877025693
1184583600000,163,341600.9365108771,110390.6941727996
1184626800000,163,341686.0340215582,110379.49227282788
1184673600000,163,340924.1493334442,110656.13177214772
1184677200000,163,341428.0875691748,110455.22802187121
1184720400000,163,341812.1191557959,110306.33106541091
1184756400000,163,341647.08502348047,110368.16906033005
1184803200000,163,342085.1732005905,109730.89732002509
1184806800000,163,341854.7071377905,110083.76301512396
1184850000000,163,341699.06513639545,110377.53979385777
1184853600000,163,341872.87448939704,110068.47827670127
1184893200000,163,341211.57043047843,110162.73623772639
1184911200000,072,340786.22053804446,110786.32249876372
1184925600000,072,340457.26977013977,111774.4747468748
1184929200000,072,340410.5768006312,112209.18513509614
1184936400000,072,340363.362967032,112925.53317842953
1184940000000,072,340295.45031649363,112991.36611344735
1184994000000,128,342060.46565139707,109889.98714476118
1184994000000,153,342060.46565139707,109889.98714476118
1184997600000,128,342068.26608723006,109830.36465674848
1184997600000,153,342068.26608723006,109830.36465674848
1185012000000,128,342036.3096825826,109789.58353130858
1185012000000,153,342036.3096825826,109789.58353130858
1185015600000,128,341983.9179483041,110029.2666064215
1185015600000,153,341983.9179483041,110029.2666064215
1185022800000,128,341825.4060613024,110324.34895502494
1185022800000,153,341825.4060613024,110324.34895502494
1185073200000,128,342031.4664844481,109948.17059516833
1185073200000,153,342031.4664844481,109948.17059516833
1185076800000,128,340806.84662267927,110164.66792310533
1185076800000,153,340806.84662267927,110164.66792310533
1185080400000,128,340108.2290939022,110357.16798581096
1185080400000,153,340108.2290939022,110357.16798581096
1185084000000,128,339263.92941266607,110593.32820188646
1185084000000,153,339263.92941266607,110593.32820188646
1185152400000,090,341112.62256869517,110932.19965252442
1185159600000,090,340927.5761688575,111350.03061372282
1185159600000,171,340221.3290275683,110428.64548472213
1185163200000,171,340260.5220842915,110545.70903249284
1185170400000,090,341116.8884779481,111519.59126502098
1185181200000,171,340333.1718048748,110494.09442838561
1185184800000,171,340274.28283163684,110500.90593047108
1185195600000,090,340684.9215844862,111748.28216415332
1185235200000,090,341112.0394119252,111795.72533285781
1185238800000,090,341137.1745114925,111326.23564257962
1185354000000,171,340671.8103809539,110671.42107455955
1185357600000,171,340462.2682686872,110618.9123591999
1185361200000,171,340414.85474113905,110629.2670190356
1185364800000,171,340432.17024970363,110627.87708245257
1185372000000,171,340618.30133193365,110659.91548840047
1185411600000,171,340768.35763518023,110688.10031355724
1185426000000,090,340910.5108557138,111183.12365365794
1185451200000,090,340121.01327362144,112929.51469489279
1185454800000,090,340410.2738609049,112588.38454493624
1185501600000,090,341111.4050974992,112046.06835520291
1185537600000,171,340428.21235287865,110603.18782411981
1185544800000,090,340766.57866965694,112279.70405902811
1185602400000,171,340433.1356464227,110667.09682741207
1185681600000,090,341102.8946719818,112010.39331623857
1185685200000,090,341112.0588278716,111456.99999381293
1185714000000,128,341242.7544657078,110349.25631411963
1185724800000,128,341868.58646380407,110157.32986370787
1185728400000,128,341974.7618229077,109976.823432787
1185732000000,128,342006.61694306886,109917.6312551694
1185735600000,128,342073.4751679409,109801.40060426023
1185739200000,128,342055.16244686366,109799.90677342804
1185742800000,128,342054.2647303213,109801.07167265976
1185746400000,128,342058.13223464234,109808.20774553834
1185750000000,128,342073.5926810714,109816.31149701035
1185753600000,128,342078.59313969646,109814.44795240613
1185757200000,128,342033.0916726039,109894.755399428
1185760800000,128,341769.77880041377,110182.58810016936
1185843600000,163,340796.37437829346,110857.85790157
1185876000000,055,340815.3299176101,110828.57657088405
1185879600000,057,340791.6613163128,110782.8476573032
1185879600000,157,340791.7109990363,110796.82424183066
1185879600000,061,340763.6709698627,110770.98171721381
1185879600000,094,340791.6613163128,110782.8476573032
1185879600000,150,340791.6613163128,110782.8476573032
1185883200000,057,341181.09404116904,110822.08898092175
1185883200000,157,341074.5013323163,110817.96434567336
1185883200000,061,339912.8500409662,109191.29910737142
1185883200000,094,341181.09404116904,110822.08898092175
1185883200000,150,341181.09404116904,110822.08898092175
1185886800000,055,340841.4343318914,110682.54056722141
1185886800000,157,341590.1387840302,110781.6595912302
1185890400000,055,340546.6750709985,110671.78142848745
1185890400000,157,343054.07862156286,110722.88914136497
1185894000000,057,341533.5850995548,110912.56144489205
1185894000000,094,341533.5850995548,110912.56144489205
1185894000000,150,341533.5850995548,110912.56144489205
1185922800000,057,342456.0089594583,111136.17817473896
1185922800000,094,342456.0089594583,111136.17817473896
1185922800000,150,342456.0089594583,111136.17817473896
1185926400000,047,340838.7507751668,110885.47130835308
1185926400000,061,340693.1875656503,111000.75428376938
1185926400000,162,341865.15809466963,110364.35200790376
1185933600000,055,340208.96401208616,110707.86830051495
1185937200000,055,340344.26449830324,111181.68223794084
1185937200000,157,342814.80502496206,110990.42825315644
1185940800000,055,339661.2538432111,111312.08623524646
1185940800000,157,342426.3148157598,111111.60087687022
1185955200000,157,341763.870529231,111210.42385055727
1185958800000,157,341761.2511160369,111203.91531178997
1185958800000,146,340752.9728889146,110802.07511336986
1185962400000,055,340140.4381995814,110878.39526756426
1185962400000,047,340833.7743458233,110696.30755814293
1185969600000,061,340489.8384093753,110668.89391713704
1185976800000,146,340917.58175873663,109717.36860394996
1185980400000,057,341921.2084478151,111029.04995226921
1185980400000,094,341921.2084478151,111029.04995226921
1185980400000,150,341921.2084478151,111029.04995226921
1186012800000,057,341757.77890093,110932.40962652418
1186012800000,094,341757.77890093,110932.40962652418
1186012800000,150,341757.77890093,110932.40962652418
1186016400000,055,340252.60113245004,110640.18059517058
1186016400000,146,341411.4457257029,109143.23688462959
1186016400000,047,340839.19185672817,110833.00120234143
1186020000000,057,342060.0698254591,109852.65994311313
1186020000000,094,342060.0698254591,109852.65994311313
1186020000000,150,342060.0698254591,109852.65994311313
1186023600000,157,342731.80726486805,110992.41003497737
1186027200000,055,340776.4506583143,110710.33929888268
1186027200000,047,340956.9028734671,110849.06820736617
1186027200000,061,340621.0160297579,111213.47662653966
1186034400000,047,340908.9470657957,110868.42803834459
1186038000000,157,341734.96943672316,111210.71646878496
1186041600000,157,341786.2469970193,111192.28693927685
1186045200000,157,341748.63984274294,111201.56828370971
1186048800000,047,340701.6680612586,111059.08702336116
1186056000000,047,340777.73034219746,110965.99135750455
1186056000000,157,341721.9035064114,111194.12146837077
1186056000000,061,340746.86608409096,110797.08559742825
1186056000000,162,342375.13888232445,109632.30448506676
1186059600000,055,340561.2234844365,110642.69571851053
1186059600000,157,342447.2545293177,110979.27623297373
1186063200000,055,340324.56954892585,110628.82724015985
1186066800000,057,341561.9352936311,110910.06249405254
1186066800000,094,341561.9352936311,110910.06249405254
1186066800000,150,341561.9352936311,110910.06249405254
1186095600000,057,341637.1645473815,110928.40490502818
1186095600000,094,341637.1645473815,110928.40490502818
1186095600000,150,341637.1645473815,110928.40490502818
1186099200000,057,341699.63964240404,111049.51633828873
1186099200000,094,341699.63964240404,111049.51633828873
1186099200000,150,341699.63964240404,111049.51633828873
1186102800000,055,340379.83823049173,110650.36142936036
1186110000000,047,340818.721741186,110980.29587079691
1186113600000,057,341839.2950348153,111179.4428956676
1186113600000,047,340746.2188656032,111090.28192539334
1186113600000,094,341839.2950348153,111179.4428956676
1186113600000,150,341839.2950348153,111179.4428956676
1186120800000,157,342972.8958976764,110978.10705580718
1186128000000,057,342437.9511424869,109823.40532149874
1186128000000,094,342437.9511424869,109823.40532149874
1186128000000,150,342437.9511424869,109823.40532149874
1186135200000,055,340792.77866691654,110715.8990452147
1186135200000,061,340755.8777297088,110949.08134727024
1186135200000,162,341065.16096556606,110786.32249876372
1186138800000,047,340593.1740108361,111197.4541572236
1186138800000,061,340860.65662685886,111247.67408143774
1186142400000,057,342328.6116237625,110492.61311559743
1186142400000,094,342328.6116237625,110492.61311559743
1186142400000,150,342328.6116237625,110492.61311559743
1186146000000,057,342518.8854744484,109857.50781438476
1186146000000,047,340828.5411970428,110648.32970009258
1186146000000,094,342518.8854744484,109857.50781438476
1186146000000,150,342518.8854744484,109857.50781438476
1186149600000,057,342282.88091387314,110117.38386698284
1186149600000,094,342282.88091387314,110117.38386698284
1186149600000,150,342282.88091387314,110117.38386698284
1186153200000,055,340335.796589283,110713.42804684909
1186200000000,057,341786.7610490221,111197.31130263141
1186200000000,094,341786.7610490221,111197.31130263141
1186200000000,150,341786.7610490221,111197.31130263141
1186203600000,055,340450.18656438444,110704.7795525521
1186210800000,057,342812.5457309096,109552.70342127547
1186210800000,094,342812.5457309096,109552.70342127547
1186210800000,150,342812.5457309096,109552.70342127547
1186225200000,055,340763.0576719555,110668.95007618952
1186232400000,055,340794.4192293233,110673.89207292997
1186239600000,055,340466.05722954986,110659.44623630674
1186239600000,057,341843.4831138191,110993.14506231908
1186239600000,094,341843.4831138191,110993.14506231908
1186239600000,150,341843.4831138191,110993.14506231908
1186243200000,057,341684.15783744934,110936.16795824037
1186243200000,094,341684.15783744934,110936.16795824037
1186243200000,150,341684.15783744934,110936.16795824037
1186275600000,057,341477.2013593446,111067.01455683027
1186275600000,094,341477.2013593446,111067.01455683027
1186275600000,150,341477.2013593446,111067.01455683027
1186279200000,057,341608.705741681,111194.17175132263
1186279200000,094,341608.705741681,111194.17175132263
1186279200000,150,341608.705741681,111194.17175132263
1186286400000,057,341787.89573615906,111264.600446611
1186286400000,094,341787.89573615906,111264.600446611
1186286400000,150,341787.89573615906,111264.600446611
1186297200000,057,342485.1042230421,109953.71590997167
1186297200000,094,342485.1042230421,109953.71590997167
1186297200000,150,342485.1042230421,109953.71590997167
1186311600000,055,340951.96433885256,110697.59821354132
1186326000000,057,341669.7000080603,110921.78900616725
1186326000000,094,341669.7000080603,110921.78900616725
1186326000000,150,341669.7000080603,110921.78900616725
1186329600000,057,341541.0267661533,110895.753849957
1186329600000,094,341541.0267661533,110895.753849957
1186329600000,150,341541.0267661533,110895.753849957
1186354800000,057,343095.728753356,111388.58716811192
1186354800000,094,343095.728753356,111388.58716811192
1186354800000,150,343095.728753356,111388.58716811192
1186376400000,047,340717.1643557475,111018.3792983746
1186380000000,047,340756.5219305909,111218.79312731084
1186398000000,047,340794.9028540536,110954.9681375037
1186398000000,162,340741.34201950807,110680.68731845105
1186401600000,162,341640.1711410366,110061.08447720183
1186405200000,146,341140.2999559672,109757.61498990025
1186408800000,146,341421.4013616507,109126.04325029827
1186412400000,055,339865.93952216743,110561.33809718098
1186416000000,057,341692.7028598069,110890.04265533545
1186416000000,094,341692.7028598069,110890.04265533545
1186416000000,150,341692.7028598069,110890.04265533545
1186441200000,057,342851.5052534402,111374.75274518694
1186441200000,094,342851.5052534402,111374.75274518694
1186441200000,150,342851.5052534402,111374.75274518694
1186448400000,146,341239.1652720356,109522.88730447172
1186448400000,162,341622.0396582723,110245.63716795172
1186477200000,157,340642.8479736949,110732.85627153213
1186480800000,047,340682.66002308624,111026.04567884984
1186491600000,146,341208.7278786075,109666.55735703533
1186491600000,162,341164.4864407219,110660.76489409046
1186495200000,162,341813.07833042165,109941.64645443094
1186498800000,057,341736.67113923834,110968.09114235977
1186498800000,094,341736.67113923834,110968.09114235977
1186498800000,150,341736.67113923834,110968.09114235977
1186527600000,057,340042.567760501,110178.38562097077
1186527600000,094,340042.567760501,110178.38562097077
1186527600000,150,340042.567760501,110178.38562097077
1186531200000,047,340675.0933530191,111386.56918610922
1186531200000,146,341302.9457207242,109215.79711817046
1186534800000,047,340663.7482698811,111231.67639566463
1186534800000,146,341033.3136307875,110025.61535476532
1186581600000,057,341628.1692024963,111033.06933597986
1186581600000,094,341628.1692024963,111033.06933597986
1186581600000,150,341628.1692024963,111033.06933597986
1186617600000,057,341575.1193582608,110874.9077903189
1186617600000,047,340700.51835024974,111276.43899859978
1186617600000,094,341575.1193582608,110874.9077903189
1186617600000,150,341575.1193582608,110874.9077903189
1186621200000,057,341753.69621145737,110950.7674402747
1186621200000,146,341289.3093127527,109253.92960836463
1186621200000,094,341753.69621145737,110950.7674402747
1186621200000,150,341753.69621145737,110950.7674402747
1186621200000,162,341209.164135468,110665.12002871648
1186624800000,162,341035.6328534886,110680.93441828535
1186653600000,057,341879.6001680109,111006.16413497935
1186653600000,094,341879.6001680109,111006.16413497935
1186653600000,150,341879.6001680109,111006.16413497935
1186671600000,057,341727.4608237357,110958.11866042556
1186671600000,094,341727.4608237357,110958.11866042556
1186671600000,150,341727.4608237357,110958.11866042556
1186675200000,057,341607.8606481394,110895.61784540745
1186675200000,094,341607.8606481394,110895.61784540745
1186675200000,150,341607.8606481394,110895.61784540745
1186700400000,057,340015.8842216556,110270.81046384324
1186700400000,094,340015.8842216556,110270.81046384324
1186700400000,150,340015.8842216556,110270.81046384324
1186707600000,162,341811.52075550007,109542.88081905969
1187136000000,087,340687.35094382433,111140.34449437787
1187172000000,087,340648.80371494195,111014.27209838056
1187175600000,087,340645.8130239146,111155.11900546358
1187226000000,087,340675.7732914534,111124.79311637915
1187359200000,111,340733.9930212794,110910.49016684716
1187359200000,087,340733.9930212794,110910.49016684716
1187362800000,111,340704.1656403459,111066.44105146558
1187362800000,087,340704.1656403459,111066.44105146558
1187402400000,111,340676.38112612936,111097.20498116846
1187402400000,087,340676.38112612936,111097.20498116846
1187409600000,060,340680.59434278135,111441.67759767077
1187427600000,111,340669.0156459376,110985.08343013798
1187427600000,087,340669.0156459376,110985.08343013798
1187488800000,111,340698.5042190951,110958.6746350589
1187488800000,087,340698.5042190951,110958.6746350589
1187568000000,111,340690.18927865545,111098.08012642714
