timestamp,user,avg_X,avg_Y
1177124400000,097,340504.6110116932,111053.86747129826
1177124400000,111,317993.62712881895,100064.51426274011
1177124400000,128,337289.27683535276,116677.04904507152
1177128000000,111,314723.17678572575,102198.32648093984
1177128000000,128,318968.0966268527,111864.39089493963
1177131600000,111,314753.57120577554,102524.42362102123
1177131600000,128,315213.36950336955,118899.60651738323
1177135200000,111,314691.6244139963,102816.77618961311
1177135200000,128,314655.95415202045,121688.30427099387
1177138800000,111,314542.20162695943,102795.11377057103
1177138800000,128,314789.69631213543,121343.8615964368
1177138800000,142,331750.02855314116,117066.94554042505
1177142400000,111,314720.3671807995,102616.91987182198
1177142400000,128,315542.45549015724,117368.911150662
1177142400000,142,337807.23351660074,108834.25195566073
1177146000000,097,340456.0766483103,111277.3592948224
1177146000000,128,322294.3479049493,109495.18493992861
1177149600000,097,340606.20382220624,110787.7396890022
1177149600000,128,334553.4644983579,103382.59363300636
1177153200000,111,339834.95359807333,109323.05021408256
1177153200000,128,335994.01022623613,105468.42513198346
1177156800000,128,348520.115171988,109838.78287385286
1177160400000,128,349746.6289430478,109610.25082461597
1177164000000,128,341984.4249243828,116676.15302989754
1177167600000,097,339652.6325713084,110458.67761875343
1177167600000,128,340484.2120599041,121375.67699824378
1177192800000,142,337062.48722204164,108528.76291664601
1177196400000,142,331621.73337734496,118641.55448525773
1177200000000,097,339321.0598943886,110169.45540570744
1177203600000,097,339856.3443857693,110592.53278200851
1177221600000,142,321987.3233363308,123332.81672182094
1177225200000,142,329838.6894843095,118775.42810193112
1177228800000,142,337387.0945716169,107687.88769705672
1177232400000,128,339690.20784954255,121842.31700773856
1177236000000,128,339210.3554192619,121730.99202854732
1177286400000,076,367938.2863014958,100919.22888309493
1177286400000,142,336926.17957320786,108576.16889430169
1177290000000,076,358139.23253342434,101335.40949892405
1177290000000,097,340063.7808624923,110525.94104553346
1177290000000,142,340193.44116417103,110215.91900005603
1177293600000,076,346445.92561137694,111940.72800992489
1177333200000,076,366464.88151358656,102282.16098396709
1177336800000,111,345176.6668660895,108321.14862503868
1177376400000,076,350189.0979042329,113771.25219136201
1177376400000,142,338085.43488154665,109053.90554163817
1177380000000,076,354283.29631265235,105552.0938635528
1177387200000,134,340974.00354008493,110304.61509432009
1177387200000,142,340971.7957432132,110433.39160963793
1177387200000,161,340971.70499432564,110440.14513097964
1177394400000,134,340976.4205091437,110308.01057211526
1177394400000,142,340912.76898068533,110442.56456596268
1177394400000,161,340892.78102973296,110478.43048596731
1177416000000,161,340614.7670359999,110484.75773936964
1177419600000,161,339974.87553648977,105982.75387190623
1177426800000,134,338144.0061551253,111558.57126430728
1177459200000,134,337738.102992324,111158.32007153508
1177462800000,134,338587.49347056553,110638.91326813675
1177462800000,142,337430.3360440343,108785.56394366286
1177466400000,161,340100.7363986605,108919.80553445165
1177498800000,142,336446.49208425434,109423.96225751172
1177513200000,134,338370.9510771883,110947.2147497608
1177545600000,142,336187.3042824153,108048.78893933004
1177552800000,134,337730.17407190555,111086.33077143291
1177585200000,142,338707.0779125088,110959.86600927271
1177639200000,161,340053.4709537937,107637.30534179579
1177646400000,142,339390.79787624854,110871.18851173893
1177653600000,111,340616.3048518743,110846.55308402667
1177653600000,140,340822.1440615772,110714.04579644473
1177653600000,142,340694.717244902,110858.46682616642
1177657200000,142,340895.60303086264,110725.16528910433
1177664400000,142,340872.87501038925,110732.5782842141
1177668000000,142,340874.5544048714,110743.69777687892
1177671600000,134,340533.5534937213,111071.14367023864
1177671600000,142,340889.0086240558,110730.72503544118
1177675200000,134,338216.09409362945,111553.85260780413
1177678800000,142,347252.0176169341,114402.01086348358
1177678800000,161,340567.1060955966,110570.41901619153
1177682400000,161,340088.7520349559,106789.29788793884
1177732800000,140,340792.26178032276,110682.54056722527
1177736400000,134,337822.2955085898,111605.22680227626
1177740000000,134,339642.83699642535,110603.90104410409
1177761600000,140,340712.9774523238,110669.56782578702
1177765200000,140,344752.0639868134,111653.07889435063
1177765200000,161,339811.59317377384,106272.73510137889
1177812000000,140,342876.2204269219,111562.09243698412
1177833600000,021,340788.6708972325,110707.55942572201
1177848000000,021,342284.281445804,107579.85732337234
1177851600000,140,345157.596225332,111768.8931976153
1177884000000,021,327732.4959724253,88354.80073708213
1177887600000,021,287234.093405563,4904.312614887883
1177891200000,021,240758.89939841154,-41983.242564542634
1177891200000,086,340779.25317387626,111745.53317846666
1177894800000,021,194726.90510697945,-124555.062829547
1177894800000,086,330062.80610160355,111174.71402253678
1177898400000,021,192916.62644136493,-236235.77128030208
1177898400000,086,333872.07569269865,110806.75700501603
1177902000000,021,182261.79038935172,-310519.3408153334
1177902000000,086,341242.47119025415,110681.3050680392
1177902000000,134,339731.7593706665,110811.65023204993
1177902000000,140,343237.66124374984,111590.05732198345
1177905600000,021,174113.63102632435,-356002.62447401305
1177909200000,021,134251.24171215217,-462111.6813462492
1177909200000,086,340310.87570207816,111310.40847198534
1177912800000,021,141285.4084097827,-563497.8594250667
1177916400000,021,159286.90713455828,-720678.9702949782
1177920000000,021,169604.49688023422,-773307.453202423
1177923600000,021,159855.19307696843,-830396.1777382544
1177927200000,021,182824.05465700603,-953896.404109395
1177927200000,134,340744.8020011795,110664.31695424783
1177930800000,021,252844.31990722497,-973237.1875257374
1177930800000,154,418701.8671865695,18673.65700599282
1177934400000,021,332185.822827871,-1021229.2010007574
1177934400000,128,338594.03909998154,118193.58938490438
1177938000000,021,332991.97765984124,-1028858.3326037744
1177938000000,128,337403.4913899816,120467.69411194269
1177941600000,021,333000.7429082622,-1028867.3452451976
1177945200000,134,338158.7009087715,111565.57654468469
1177981200000,021,318855.02138324635,-1061611.4782622454
1177984800000,021,322346.602860489,-1165954.2370671264
1177988400000,021,399638.64326742396,-1192504.6895748058
1177992000000,021,412890.7084430238,-1197651.7923228722
1177999200000,021,426332.20624528377,-1210477.0975286684
1178002800000,021,426802.0217208817,-1212434.767662629
1178006400000,021,427627.33186455,-1213298.5766717198
1178010000000,021,426810.714155114,-1212224.7914834358
1178013600000,021,423833.67721489887,-1205500.5282876885
1178013600000,154,418294.9901453449,15363.517093542581
1178017200000,021,413271.4141756735,-1197843.8352274327
1178020800000,021,412349.6847153806,-1197674.8807138908
1178024400000,021,412934.4594217343,-1197816.4366290288
1178028000000,021,412459.7436858788,-1197461.43719845
1178031600000,154,419266.58565374225,16463.878155220464
1178056800000,140,348830.46682483575,102017.13944169536
1178064000000,021,424118.16437568556,-1203701.8143140597
1178067600000,021,428673.33133326797,-1212159.4305631397
1178071200000,021,428641.7880750413,-1210480.703258559
1178074800000,021,434280.07643213304,-1215839.6210255579
1178074800000,140,937592.6828627134,315374.66228155844
1178078400000,021,434401.3357972555,-1215432.3665248223
1178078400000,140,935482.1815804829,313709.65062996966
1178082000000,140,940375.6213962828,318507.49152670876
1178082000000,154,416522.03095764265,16781.5311652539
1178085600000,140,962144.9927638265,369824.9589776471
1178089200000,140,944825.9604719805,382637.0345204237
1178089200000,154,416012.0539490389,13390.666742909307
1178092800000,154,419969.52030602325,16055.589353861373
1178103600000,154,419261.2251028162,17639.24158952294
1178107200000,154,420018.0713598257,15004.336436263622
1178150400000,021,525075.9611148842,-1118860.9205513194
1178154000000,021,525269.4509921136,-1119217.429764756
1178157600000,021,525906.0680624701,-1119762.6432409307
1178157600000,154,419974.593258303,18337.666170595083
1178161200000,021,526037.8761631043,-1120294.321063246
1178161200000,154,420418.42528132134,18689.227463668474
1178164800000,021,526035.8425385203,-1120527.8019985475
1178164800000,154,420880.1407148226,19313.07630378245
1178168400000,021,526028.9668061609,-1120523.417079565
1178172000000,086,335723.5505801495,109954.21379770397
1178175600000,086,336260.3948667172,99176.30414474603
1178197200000,154,421225.9768235127,20759.203389769584
1178233200000,021,518081.6972454404,-1057279.3910567318
1178236800000,021,517424.8340517312,-1058053.2304482807
1178240400000,021,516452.71975993935,-1059918.5902856488
1178240400000,086,348218.6862871564,112178.17024461771
1178244000000,021,516349.219377443,-1059414.6678613082
1178244000000,086,348178.20971226104,112132.01276725592
1178247600000,021,517614.89551189175,-1057921.9562119225
1178319600000,128,339896.5938148664,121873.56863449034
1178323200000,128,339301.64407221746,121694.12876715144
1178326800000,086,343161.47224366403,108476.5567725142
1178326800000,128,344455.5242240618,109537.8043854935
1178326800000,154,418327.44267856947,17759.312528802417
1178330400000,086,340708.00520194956,106688.35971306104
1178330400000,128,336592.5402721912,124742.11655934418
1178330400000,154,416693.2746688389,16752.577072421525
1178334000000,128,312034.93032522034,152914.81848653455
1178337600000,128,312517.12646376574,153042.11549755777
1178341200000,128,312132.38439306815,152934.43064117807
1178344800000,128,311342.8319967241,153204.5229685406
1178348400000,154,417377.3775892274,16302.627777147361
1178352000000,154,419405.482401502,14185.498320202327
1178370000000,154,421210.2897801078,14972.585367924388
1178373600000,154,419666.9961899136,18269.82696951649
1178420400000,128,339722.2284459359,121857.19827028862
1178420400000,140,937739.0142093279,315408.89443397697
1178424000000,128,339265.4731132806,120807.58876271732
1178424000000,140,929883.6317991359,313910.6702082944
1178427600000,128,344094.38864608255,113090.0054206233
1178427600000,140,801237.0765924284,251654.5419428079
1178431200000,128,345394.8047302069,111653.48848918965
1178431200000,140,765419.9742358356,234422.43522996924
1178434800000,128,345549.04689839674,111295.91714284282
1178434800000,140,716595.3522064794,194284.09868079188
1178438400000,128,344327.9493801406,113203.70020401177
1178438400000,140,634310.19536737,119514.29027840825
1178442000000,140,584013.3537480098,105022.25548882346
1178445600000,140,520964.1850570784,95322.40930188574
1178449200000,086,348791.8924198727,106369.83209982386
1178449200000,140,434844.5508846097,86113.03698669653
1178452800000,086,357260.8609993943,103580.01339750855
1178452800000,140,366747.2248697505,97493.3661431408
1178456400000,086,357511.5342187282,103462.28333043838
1178456400000,140,348296.42569059285,108951.50993646064
1178460000000,086,357476.2520218839,103460.51432024165
1178463600000,086,360272.873383986,104576.42279998428
1178467200000,086,352331.4714236819,106498.7652647672
1178503200000,086,344590.5721171195,111322.71715576948
1178506800000,086,347503.6120447009,117004.28102176402
1178514000000,154,420789.78371924075,16863.183893803227
1178517600000,154,420876.58718925365,12558.318956881583
1178532000000,154,421943.11603560665,15444.085896156406
1178535600000,154,421907.141619687,15584.469491047976
1178539200000,154,420335.0329479959,17864.490574416148
1178575200000,154,421008.8535957123,16528.719887148298
1178578800000,154,421866.2599197745,15197.60380876582
1178586000000,128,340402.9028021246,121479.16254624185
1178586000000,140,342499.77107048815,111331.89042730906
1178622000000,134,338185.6027182398,111334.88413687506
1178625600000,154,342078.04588175874,110770.72873404661
1178629200000,134,340376.1721220524,111049.81476243296
1178665200000,134,340716.06020068505,110748.79421101975
1178668800000,134,340804.97915620205,110746.47765004219
1178668800000,140,346725.1630445972,112055.13603672237
1178672400000,154,341920.7671880569,110717.17465801303
1178676000000,140,342756.3788493804,111585.93757125223
1178704800000,115,344293.7087517084,109692.1475728615
1178708400000,115,356525.38125362125,103837.07332255134
1178712000000,154,341241.7874527958,110695.65586626498
1178715600000,154,342020.7396721145,111158.82550301925
1178719200000,058,336812.54946587264,113183.28595594311
1178719200000,134,340698.64036923286,110684.02316624827
1178722800000,058,336127.3412474911,114070.27933232905
1178758800000,115,344044.84988845733,113505.77975472994
1178758800000,154,341930.0833339277,110734.6017293089
1178798400000,115,340732.95611655444,109938.8583078338
1178798400000,154,341244.8350514378,110696.94536454008
1178802000000,154,341617.86975716107,110948.9206941246
1178805600000,154,341687.79125751986,111060.60331781243
1178874000000,134,339983.9908227418,110709.27466660997
1178877600000,115,352261.11311813816,109785.71351180425
1178877600000,134,338840.23426464316,111158.37713637992
1178881200000,115,353286.94695623073,103170.48088657639
1178884800000,115,352787.03001747024,102863.22066313813
1178892000000,134,337934.06262683764,111493.3369073407
1178892000000,154,341154.00672017364,110680.1996214007
1178895600000,154,342296.6820175602,110770.54180462542
1178935200000,134,339809.8444715899,110684.61184527002
1178938800000,154,342315.48195823556,110744.22286403297
1178942400000,115,364969.85824320896,102891.80975089713
1178942400000,154,340866.0270267435,110513.08757257836
1178964000000,154,340755.72229236306,110649.02093716482
1178967600000,154,341057.52161398646,110657.93573239305
1178974800000,154,341398.04490722035,110697.05768264743
1178978400000,154,342268.39543587377,110770.62604320617
1178985600000,134,340158.6964821343,110661.78418091944
1178989200000,118,793213.0423833706,961075.6737975904
1178992800000,118,790687.3695037393,962347.3404728227
1178996400000,118,790673.8517730193,962332.5144826038
1179000000000,118,789892.8328026354,964068.8850371166
1179003600000,118,773544.272817927,956981.3712862877
1179007200000,118,767341.1544699514,952353.0786910515
1179010800000,118,765393.3863432078,948777.1689875823
1179018000000,115,347229.1286743978,115685.50650589255
1179021600000,058,340391.7352680292,114607.27414186629
1179021600000,115,339549.941725534,121301.12656212947
1179025200000,058,347146.86498840584,118927.32207378399
1179028800000,058,340082.74605287274,114887.05239975356
1179028800000,154,342755.7065415351,111030.580687623
1179043200000,115,340694.97281692846,118314.15164173262
1179046800000,115,358791.1963857406,106713.38711749826
1179064800000,154,342105.90738831833,110775.56907992791
1179097200000,058,344069.29991599545,115023.93559113244
1179100800000,058,353562.51515464095,123811.88153078294
1179100800000,115,363200.4331002474,103364.58005489351
1179100800000,154,342709.9905797393,110889.43052164813
1179104400000,115,351588.5778210333,111473.45176097719
1179104400000,154,341816.4111072115,110690.03909689338
1179108000000,115,340635.67004837043,111117.921655004
1179136800000,134,339056.99484580185,111155.4896552212
1179140400000,115,349118.55869173503,105078.45882193731
1179140400000,134,338209.2699920708,111459.8411516609
1179144000000,115,359788.6945298297,102889.82453703709
1179151200000,154,342115.41472576454,110751.96226467019
1179187200000,058,336164.91702522716,113471.67997722572
1179187200000,115,357989.3092115681,108466.27741929622
1179190800000,115,343717.8689519646,113538.78709084963
1179190800000,154,341945.98306729953,110723.95185240633
1179223200000,115,343406.67216144037,111458.90924736208
1179226800000,115,357403.3926441573,105553.20180819943
1179234000000,058,337618.1152212515,112303.82437266276
1179237600000,058,336136.6775792959,114068.42608355355
1179237600000,154,342060.21418051404,110736.35096922581
1179273600000,115,359416.08559403755,106146.37099029694
1179273600000,154,342748.5296763235,110992.95973744107
1179277200000,058,340881.13383375295,110901.4555790568
1179277200000,115,347924.3986249023,112419.70452061274
1179277200000,154,341887.23125211475,110722.40167250778
1179324000000,154,342014.0637421025,110735.91413201444
1179327600000,115,351370.97080242564,108191.77421038698
1179331200000,115,361837.1781273724,103830.58563746918
1179360000000,154,342700.4900269198,110878.89227519176
1179363600000,154,341676.4372203734,110698.55057749698
1179367200000,115,350564.1030382587,110893.460313217
1179403200000,115,351307.86511610483,105551.49038968506
1179406800000,115,364268.636406113,103513.68009653158
1179410400000,154,342202.53836609947,110787.07538107554
1179446400000,115,358483.5619115911,107797.74263282992
1179450000000,115,343105.8271228611,113048.28985028644
1179450000000,154,341983.94029008655,110734.79787286685
1179475200000,115,340496.6156082584,112185.8342004983
1179478800000,115,340558.8241644204,112681.08404878229
1179500400000,163,341668.0786328458,110328.40157357832
1179536400000,115,354400.7168166258,110663.1506061356
1179540000000,115,341044.6271753715,117003.67045530632
1179547200000,115,348456.3530750488,105918.20861026115
1179550800000,115,360108.54106207256,103223.35679575015
1179554400000,118,790699.4902349185,962374.5214548868
1179554400000,163,341537.1188361856,109679.80060373335
1179558000000,118,790678.1058195197,962359.695464671
1179558000000,163,341908.9817815589,109734.47144266733
1179561600000,058,340650.037996564,110712.81029725738
1179565200000,058,338061.40910351573,107375.8224691258
1179568800000,058,336423.05412701797,102370.71980054598
1179576000000,058,338060.0077098909,104126.0552675473
1179590400000,118,792736.6686531536,961091.1692771305
1179594000000,118,800801.1585588631,932848.1126607739
1179597600000,118,814034.6434189251,887032.6546727259
1179601200000,118,797270.892422088,867729.312309128
1179604800000,118,771847.088934719,863427.8761375312
1179608400000,118,766273.170613479,867070.3123679018
1179615600000,118,764724.1809097587,867410.3476028822
1179619200000,118,771701.1633152952,864860.3630837215
1179619200000,163,341989.42638438294,109754.64206998609
1179622800000,118,805153.625783443,869459.8090945999
1179622800000,163,340234.21939666604,114460.45166739785
1179626400000,118,806760.2047521787,893885.5226826287
1179626400000,163,335848.95338647114,128233.48926515592
1179630000000,115,359385.606210682,103272.11473430134
1179630000000,118,796211.3626560062,953463.715239611
1179630000000,163,325744.52053405944,146299.12497716633
1179633600000,163,324556.85951193667,146583.62711349304
1179637200000,163,324384.11021864763,146758.19014307144
1179640800000,115,365609.4838976035,105034.61048067357
1179640800000,118,790928.01514018,957282.3878045616
1179640800000,154,340413.20932954986,110739.51080741885
1179640800000,163,324796.3805776759,146449.57050427663
1179644400000,154,340454.02363258105,110679.86365232432
1179644400000,163,327528.6622003503,146082.19969367367
1179648000000,118,790671.3326177616,962371.7415817233
1179648000000,163,332053.4977362199,143413.59899812375
1179651600000,163,343586.74041721167,131520.64177133306
1179655200000,163,348487.18426958687,116827.91351311283
1179658800000,163,349530.9431494335,116228.59345015319
1179662400000,163,342760.2699976087,114517.52403970795
1179666000000,163,342084.3630399281,109783.71491018124
1179669600000,154,341877.0184239186,110799.55999002684
1179680400000,118,801760.3284776141,962101.1861709239
1179702000000,115,364777.6261013696,103636.48871551828
1179705600000,115,354416.5644632617,110209.76301961283
1179705600000,134,339961.9452596428,110638.5259087616
1179705600000,163,341607.97604407626,110353.078320285
1179709200000,115,342510.29543877434,111981.66796018895
1179709200000,154,341529.63943479577,110738.77508481478
1179741600000,115,343714.0318904574,111717.42557200966
1179745200000,115,356162.7336697632,105081.35353316869
1179752400000,058,341090.44992823765,113890.421538481
1179756000000,058,340087.4722436039,113412.52627976319
1179756000000,154,341955.58854499925,110767.8688726355
1179759600000,058,336266.2021163197,113680.20752966046
1179792000000,115,353266.2041024992,110540.72291078253
1179795600000,115,340648.6840672649,111185.61337171095
1179831600000,115,347814.3161121414,111921.43737492462
1179835200000,115,356278.9723700108,106102.09365625957
1179874800000,115,363612.8010969709,103374.35697177758
1179878400000,115,348301.7215189021,111918.0744571977
1179882000000,115,340658.59741404775,110786.81019580769
1179882000000,138,340484.71867360326,112038.6553600952
1179889200000,115,340905.84752508707,110745.551025657
1179914400000,138,340906.3375862123,110714.04579643976
1179925200000,058,337487.9914930012,112288.9679299979
1179964800000,058,336165.1756797618,113436.9794914967
1179968400000,058,338690.5520293966,112566.33363003941
1179968400000,128,340563.50965961727,121150.30741162627
1180000800000,082,341078.4348835894,110699.90258208699
1180004400000,082,341089.44540257315,110675.55524491082
1180015200000,138,340780.6992066989,111517.76609577108
1180018800000,138,340498.9261101465,113186.37916879503
1180022400000,138,340085.11132852687,114118.27847566328
1180069200000,138,339904.5820095505,114129.17146014376
1180072800000,138,340891.43271754525,112526.01766926183
1180076400000,138,342827.500356811,109324.88140037419
1180080000000,138,349443.9082928315,104609.35607371268
1180083600000,138,348652.53490098304,103215.36824099158
1180087200000,138,347730.64504399936,103100.89981884342
1180144800000,058,340500.20175842097,108609.61053089346
1180148400000,058,346382.03301969374,112357.38326232921
1180152000000,058,358192.53596112056,119928.89291739461
1180155600000,058,358488.26847441826,119573.89870158394
1180159200000,058,344254.3940113731,114474.5880926332
1180159200000,138,339262.4489611521,121077.57135704483
1180162800000,058,336856.65275283507,113124.53902568026
1180162800000,138,346892.94003708905,119495.03333883965
1180166400000,058,339386.8906172274,109943.88292153868
1180166400000,138,347078.64121801173,118726.34717050855
1180170000000,138,346474.5723379629,118378.4183676023
1180173600000,098,342425.1502145234,106312.07802855027
1180173600000,138,340379.06822750025,113174.86946715038
1180177200000,098,345878.6285932012,102295.90346101165
1180177200000,134,340636.38020101615,111115.52687249231
1180177200000,138,339635.0490781983,113639.9985720685
1180180800000,134,339228.17101349396,109869.37166136602
1180184400000,098,345234.390350307,104136.4651829765
1180184400000,118,790634.4209393723,962391.8184434809
1180184400000,138,340397.0599366368,112999.41041378338
1180188000000,098,338786.35252059455,111704.29839317122
1180224000000,128,333923.4087256721,127820.37439773738
1180227600000,128,320991.99709221604,142089.38063863164
1180231200000,128,314316.8486285894,149790.43608019408
1180234800000,128,319540.83348884265,142490.1551199488
1180238400000,128,320666.14768546994,139676.92656459005
1180242000000,128,316711.0878656843,137134.48464151318
1180245600000,128,310535.75288195576,138148.81373221835
1180249200000,128,314638.0078460685,135407.79875936368
1180252800000,128,325569.2275719965,125975.96402089621
1180256400000,128,333709.028982564,122974.8145764166
1180260000000,128,339281.55201184924,122437.10452272254
1180310400000,134,339290.4152491835,110328.68124566595
